kode,name,satuan,version,status,section,resource_name,resource_satuan,koefisien
A.1.4.11,Pemasangan pondasi sumuran Ã 100cm,m2,28/2016,active,B,Pasir beton,m3,0.312
A.1.4.11,Pemasangan pondasi sumuran Ã 100cm,m2,28/2016,active,B,Kerikil,m3,0.468
A.1.4.11,Pemasangan pondasi sumuran Ã 100cm,m2,28/2016,active,C,Overhead & Profit (Contoh 15 %),,15
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,A,Pekerja,OH,0.6
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,A,Tukang batu,OH,0.2
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,A,Kepala tukang,OH,0.02
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,A,Mandor,OH,0.03
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,B,Bata merah,buah,140
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,B,Semen Portland,Kg,43.5
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,B,Pasir pasang,m3,0.08
A.1.5.1,Pemasangan dinding bata merah 1 batu campuran 1PC:2PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.6
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.2
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.02
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.03
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,B,Bata merah,buah,140
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,32.95
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.091
A.1.5.2,Pemasangan dinding bata merah 1 batu campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,A,Pekerja,OH,0.6
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,A,Tukang batu,OH,0.2
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,A,Kepala bukang,OH,0.02
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,A,Mandor,OH,0.03
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,B,Bata merah,buah,140
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,B,Semen Portland,Kg,26.55
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,B,Pasir Pasang,m3,0.093
A.1.5.3,Pemasangan dinding bata merah 1 batu campuran 1PC:4PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,A,Pekerja,OH,0.6
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,A,Tukang batu,OH,0.2
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,A,Kepala tukang,OH,0.02
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,A,Mandor,OH,0.03
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,B,Bata merah,buah,140
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,B,Semen Portland,Kg,22.2
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,B,Pasir pasang,m3,0.102
A.1.5.4,Pemasangan dinding bata merah 1 batu campuran 1PC:5PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,A,Pekerja,OH,0.6
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,A,Tukang batu,OH,0.2
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,A,Kepala tukang,OH,0.02
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,A,Mandor,OH,0.03
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,B,Bata merah,buah,140
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,B,Semen Portland,Kg,18.5
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,B,Pasir pasang,m3,0.122
A.1.5.5,Pemasangan dinding bata merah 1 batu campuran 1PC:6PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Pekerja,OH,0.6
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Tukang batu,OH,0.2
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Kepala tukang,OH,0.02
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Mandor,OH,0.03
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Bata merah,buah,140
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Semen Portland,Kg,10.08
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Kapur padam,m3,0.0275
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Pasir pasang,m3,0.0925
A.1.5.6,Pemasangan dinding bata merah 1 batu 1PC:3KP: 10PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,B,Semen Portland,Kg,18.95
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,B,Pasir pasang,m3,0.038
A.1.5.7,Pemasangan dinding bata merah 1/2 batu campuran 1PC:2PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,14.37
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.04
A.1.5.8,Pemasangan dinding bata merah 1/2 batu campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,B,Semen Portland,Kg,11.5
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,B,Pasir pasang,m3,0.043
A.1.5.9,Pemasangan dinding bata merah 1/2 batu campuran 1PC:4PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,B,Semen Portland,Kg,9.68
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,B,Pasir pasang,m3,0.045
A.1.5.10,Pemasangan dinding bata merah 1/2 batu campuran 1PC:5PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,B,Semen Portland,Kg,8.32
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,B,Pasir pasang,m3,0.049
A.1.5.11,Pemasangan dinding bata merah 1/2 batu campuran 1PC:6PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,B,Semen Portland,Kg,6.5
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,B,Pasir pasang,m3,0.05
A.1.5.12,Pemasangan dinding bata merah 1/2 batu 1PC:8PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Semen Portland,Kg,4.5
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Kapur padam,m3,0.015
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,B,Pasir pasang,m3,0.05
A.1.5.13,Pemasangan dinding bata merah 1/2 batu 1PC:3KP: 10PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,B,Semen merah,Kg,0.018
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,B,Kapur padam,m3,0.018
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,B,Pasir pasang,m3,0.018
A.1.5.14,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:1PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,B,Bata merah,buah,70
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,B,Semen merah,Kg,0.014
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,B,Kapur padam,m3,0.014
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,B,Pasir pasang,m3,0.028
A.1.5.15,Pemasangan dinding bata merah 1/2 batu 1KP:1SM:2PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.35
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.15
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.015
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.018
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,B,HB-20 ( Hollow Block tebal 20cm),m3,12.5
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,30.32
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.728
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,B,Besi angker diameter 8,Kg,0.28
A.1.5.16,Pemasangan dinding HB20 campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,A,Pekerja,OH,0.35
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,A,Tukang batu,OH,0.15
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,A,Kepala tukang,OH,0.015
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,A,Mandor,OH,0.018
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,B,HB-20 (Hollow Block tebal 20cm),m3,12.5
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,B,Semen Portland,Kg,24.26
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,B,Pasir pasang,m3,0.772
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,B,Besi angker diameter 8,Kg,0.28
A.1.5.17,Pemasangan dinding HB20 campuran 1PC:4PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.32
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.12
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.012
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.016
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,B,HB-15 (Hollow Block tebal 15cm),m3,12.5
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,22.74
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.55
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,B,Besi angker diameter 8,Kg,0.28
A.1.5.18,Pemasangan dinding HB15 campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,A,Pekerja,OH,0.32
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,A,Tukang batu,OH,0.12
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,A,Kepala tukang,OH,0.012
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,A,Mandor,OH,0.016
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,B,HB-15 (Hollow Block tebal 15cm),m3,12.5
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,B,Semen Portland,Kg,18.2
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,B,Pasir pasang,m3,0.582
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,B,Besi angker diameter 8,Kg,0.28
A.1.5.19,Pemasangan dinding HB15 campuran 1PC:4PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,B,HB-10 (Hollow Block tebal 10 cm),m3,12.5
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,15.16
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.364
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,B,Besi angker diameter 8,Kg,0.28
A.1.5.20,Pemasangan dinding HB10 campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,B,HB-10 ( Hollow Block tebal 10cm),m3,12.5
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,B,Semen Portland,Kg,12.13
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,B,Pasir pasang,m3,0.388
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,B,Besi angker diameter 8,Kg,0.28
A.1.5.21,Pemasangan dinding HB10 campuran 1PC:4PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,B,Bata rooster,m3,30
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,11
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.035
A.1.5.22,Pemasangan dinding terawang (roster) campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,A,Tukang batu,OH,0.1
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,A,Kepala tukang,OH,0.01
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,B,Bata berongga,m3,30
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,B,Semen Portland,Kg,11
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,B,Pasir pasang,m3,0.035
A.1.5.23,Pemasangan dinding terawang (roster) campuran 1PC:4PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,A,Pekerja,OH,0.3
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,A,Tukang batu,OH,0.15
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,A,Kepala tukang,OH,0.015
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,A,Mandor,OH,0.015
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,B,Bata rooster,m3,70
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,B,Semen Portland,Kg,14
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,B,Pasir pasang,m3,0.032
A.1.5.24,Pemasangan dinding bata berongga campuran 1PC:3PP,m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,A,Pekerja,OH,0.67
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,A,Tukang batu,OH,1300
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,A,Kepala tukang,OH,0.13
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,A,Mandor,OH,0.003
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,B,"Bata ringan tebal 7,5cm",m3,8.4
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,B,Mortar siap pakai,Kg,0.473
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,C,Peralatan,%,10
A.1.5.25,"Pemasangan dinding bata ringan tebal 7,5 cm",m2,28/2016,active,C,Overhead & Profit (Contoh 15%),,15
A.1.5.26,Pemasangan dinding bata ringan tebal 10 cm,m2,28/2016,active,A,Pekerja,OH,0.671
A.1.5.26,Pemasangan dinding bata ringan tebal 10 cm,m2,28/2016,active,A,Tukang batu,OH,1300
A.1.5.26,Pemasangan dinding bata ringan tebal 10 cm,m2,28/2016,active,A,Kepala tukang,OH,0.13
A.1.5.26,Pemasangan dinding bata ringan tebal 10 cm,m2,28/2016,active,A,Mandor,OH,0.003
A.1.5.26,Pemasangan dinding bata ringan tebal 10 cm,m2,28/2016,active,B,Bata ringan tebal 10cm,m3,8.4
